,user,collateral,debt,available_borrow,threshold,ltv,healthf,amount,ethdebt,collateral_steth_calc,diff_collateral,diff_debt
1236,0x777decaf6fcbaf60940318bac84fc0268dd2fea6,0.1557558412672527,0.061415234803142905,50728970909279039,8300,7200,2.104971977493832,0.15579621583274386,0.061415234803142905,0.1557558412672527,0.0,0.0
1238,0xc9b41a6b1885c6061a2c3fdea733934abc2ff34a,0.15500329495090456,0.08176416151779128,29838210846859991,8300,7200,1.5734611891208212,0.1550434744435799,0.08176416151779128,0.15500329495090454,1.7906442327190632e-16,0.0
1244,0x7f689846082b2b086fd9a899c61c16e9d0f6c31f,0.14353845777349356,0.05098597473351625,52361714863399106,8300,7200,2.3366606321577987,0.14357566538520639,0.05098597473351625,0.14353845777349356,0.0,0.0
1245,0x3a61323aa49bf6e6b7f1648eb64f8fb1cac6fe4b,0.14643876519260107,0.09465703761748843,11086394728088809,8306,7221,1.2849761774765518,0.14345123736580673,0.09465703761748843,0.14341406199959608,0.02065507168833882,0.0
1247,0x092ae998c37682c335adabdb95e72c7023a0da62,0.14014300376169317,0.0770809886276081,23821974080810979,8300,7200,1.5090451639659361,0.14017933121392526,0.0770809886276081,0.14014300376169317,0.0,0.0
1259,0xb9876bf551da1ad85f395663c4f82bd21ac16164,0.12805016154908047,0.10348911216614042,0,8300,7200,1.0269837267046342,0.12808335433075438,0.10348911216614042,0.12805016154908047,0.0,0.0
1262,0x02abc7f45db2abfde8743036756d8f18356c45a3,0.12001611297344142,0.08024703672324343,6164564617634387,8300,7200,1.2413339836024564,0.12004722319296075,0.08024703672324343,0.12001611297344142,0.0,0.0
1282,0xdab164f4c9f84f8814d989d67dbe2471fef0db33,0.10863068847269713,0.04657917491921006,31634920781131873,8300,7200,1.935703489568546,0.10865884739637156,0.04657917491921006,0.10863068847269713,0.0,0.0
1340,0x219da023416209c8c6cfb47d9903353541a359dc,0.10278836393252301,0.0714050513719699,2602570659446676,8300,7200,1.1947942116807202,0.10281500842622263,0.0714050513719699,0.10278836393252301,0.0,0.0
1367,0x540a7e86f441417abaa127fffc230bd09a0e5928,0.10339847258315452,0.035782529112534135,38664371147337121,8300,7200,2.3983976083444705,0.10342527522740227,0.035782529112534135,0.10339847258315452,0.0,0.0
1436,0x26d350aa700adddeadeddfc0be34fa69464754d3,0.10546367846324581,0.020757125577597728,55176722915939254,8300,7200,4.217098981130924,0.10549101644401372,0.020757125577597728,0.10546367846324581,0.0,0.0
